"Zupid","sku","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"43a90343329d1dc8a4ac1af36b5227d4","0028190000026","Belvedere Ultra Premium Vodka","36.99","EUR",,"Belvedere Vodka ist benannt nach Schloss Belvedere, der ehemaligen Residenz der polnischen Könige. Vier Mal destilliert ist er der einzige Vodka im Luxus-Segment, der aus reinem 100 % polnischen Roggen hergestellt wird.","Spirituosen / Klare Spirituosen / Vodka",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/belvedere_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/belvedere_500_z1.jpg","Belvedere","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[g5sUy1KoO7XoVtmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"53461c5949f7f05c2bc96e5b6fdfdb17","0028190000102","Veuve Clicquot Champagner Vintage Rosé JG 2004","61.99","EUR",,"Jahrgangs-Champagner, in einer Geschenkverpackung. Ein Wein von großer Beständigkeit mit einer schönen Leuchtkraft, und sehr fruchtigem Charakter.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/vc_vintage_rose_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/vc_vintage_rose_600_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[gvr5vxRI4BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"66a2ff5ff099100b8e36c486fa1203cd","0028190000103","Veuve Clicquot Champagner Brut Rosé","49.99","EUR",,"Romantischer Aperitif-Champagner! Dieser zart kupferfarbene Rosé zeigt sich in der Nase großzügig und fein. Am Gaumen besticht er durch fruchtigfrische Aromen von Himbeeren, Waldbeeren und reifen Kirschen.","Geschenke / Alkoholische Geschenke / Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/vc_rose_gift_box_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/vc_rose_gift_box_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[TaqyhFdgy7ObrXeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"bb0450a40976eb2ab9215368b9613b8f","0028190000104","Veuve Clicquot Champagner Brut Vintage 2002","59.95","EUR",,"Die 17 Lagen (Grands und Premier Crus) eines exzellenten Erntejahres, bilden die Basis der Assemblage. Der hohe Anteil dunkler Trauben sorgt für den kraftvollen Charakter, Chardonnay verleiht ihm feine Eleganz.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/vc_vintage_2002_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/vc_vintage_2002_750_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[Xno07Dl8AHXRlUhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"2a606ed6cd721d1a3027ac9ec749d0a4","0028190000147","Hennessy Cognac XO in GP","154.00","EUR",,"Hennessy X.O wurde im Jahre 1870 von Maurice Hennessy kreiert und war weltweit der erste X.O Cognac. Es ist ein kraftvoller, aber harmonischer und eleganter Cognac.","Spirituosen / Dunkle Spirituosen / Cognac",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/hy_xo_flasche_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/hy_xo_flasche_750_z1.jpg","Hennessy","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[ItxKpGiH1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"c4baa0025984610da7cd872c157590fc","0028190000185","Moët & Chandon Champagner Grand Vintage Blanc 2004","56.00","EUR",,"Ein spritzig-temperamentvoller Jahrgangs-Champagner.  Er besticht durch seinen eleganten rosa-goldenen Farbton mit einem schimmernden Mousseux.","Geschenke / Alkoholische Geschenke / Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/moet-chandon-grand-vintage-2004-klein.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/moet-chandon-grand-vintage-2004-klein.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[bewyDw3J1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"ddee9bf4a754c0245460c7900359068e","0028190000222","Moët & Chandon Champagner Grand Vintage Rosé 2003","64.00","EUR",,"Der anspruchsvolle, komplexe und reife Champagner ist eine wunderbare Mischung aus Heiterkeit und Grosszügigkeit.","Geschenke / Alkoholische Geschenke / Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/mc_vintage_rose_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/mc_vintage_rose_500_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[7cOHnDlJ1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"262cd2f3ebcf49ce7a2b78f2f06e313f","0028190000260","Moët & Chandon Champagner Nectar Impérial in GP","41.99","EUR",,"zwischen 17 - 35 g Restzucker. Der Nectar Imperial ist eine wahre Offenbarung für die Sinne.","Geschenke / Alkoholische Geschenke / Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/mc_nectar_imperial_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/mc_nectar_imperial_600_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[S8qEOXPM1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"3540e782b82dc5bb3530e67954d72d28","0028190000291","Moët & Chandon Champagner Brut Imperial 3 ltr","315.00","EUR",,"Jeroboam-Flasche in der Holzkiste. Vollkommen, großzügig und dynamisch dank der Harmonie der drei Rebsorten. Brut Impérial steht im Zentrum der Impérial Familie, das Aushängeschild des Hauses Moët & Chandon.","Weinkeller / Sonderaktionen / Restposten Wein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_imp_grossflasch_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_imp_grossflasch_600_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[uzKXSRbK1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"50463878104fb0d3e3ea205164099456","0028190000307","Moët & Chandon Champagner Brut Imperial 6 ltr","645.00","EUR",,"METHUSALEM - Flasche in einer Holzkiste. Vollkommen, großzügig und dynamisch dank der Harmonie der drei Rebsorten. Brut Impérial steht im Zentrum der Impérial Familie, das Aushängeschild des Hauses Moët & Chandon.","Champagner / Sekt / Champagner / Moët Chandon",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_imp_grossflasch_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_imp_grossflasch_600_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[00Hg9itK1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"84a944b528bfcd392b481d2810569a4c","0028190000314","Moët & Chandon Champagner Brut Imperial 9 ltr","995.00","EUR",,"SALMANAZAR - Flasche in einer Holzkiste. Vollkommen, großzügig und dynamisch dank der Harmonie der drei Rebsorten. Brut Impérial steht im Zentrum der Impérial Familie, das Aushängeschild des Hauses Moët & Chandon.","Champagner / Sekt / Champagner / Moët Chandon",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_imp_grossflasch_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_imp_grossflasch_600_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[szsszWJK1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"13b98238bf56cef2cef853813f2c7de9","0028190000321","Moët & Chandon Champagner Brut Imperial 12 ltr","1400.00","EUR",,"BALTHAZAR - Flasche in einer Holzkiste. Vollkommen, großzügig und dynamisch dank der Harmonie der drei Rebsorten. Brut Impérial steht im Zentrum der Impérial Familie, das Aushängeschild des Hauses Moët & Chandon.","Champagner / Sekt / Champagner / Moët Chandon",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_imp_grossflasch_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_imp_grossflasch_600_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[LcWlvKZK1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"e7a936561548452716bb7dafe0491604","0028190000338","Moët & Chandon Champagner Brut Imperial 15 ltr","1800.00","EUR",,"NEBUKADNEZAR - Flasche in einer Holzkiste. Vollkommen, großzügig und dynamisch dank der Harmonie der drei Rebsorten. Brut Impérial steht im Zentrum der Impérial Familie,      das Aushängeschild des Hauses Moët & Chandon.","Champagner / Sekt / Champagner / Moët Chandon",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_imp_grossflasch_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_imp_grossflasch_600_z1.jpg","Moët & Chandon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[MQe0wogL1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"7533b28e365f1f1dc90c41b75193f3ea","0028190000505","Ardbeg 10 Jahre Single Malt Whisky","39.99","EUR",,"Islay Single Malt Scotch Whisky. Whisky of the Year 2008.","Whisky / Alter / 0 - 10 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/ad_10_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/ad_10_500_z1.jpg","Ardbeg","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[UahGa0zf3BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"30af6d4a31e0ef8ffa3b810f313bfa23","0028190000796","Terrazas de los Andes Cabernet Sauvignon 2008","9.99","EUR",,"","Weinkeller / Rotwein / Argentinien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/7790975017020.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/7790975017020.png","Terrazas de los Andes","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[u4vd06cc938908224831abf8dccb1e35]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"6404cc58479ff5f38855262b209f0786","0028190000819","Cloudy Bay Pinot Noir","26.99","EUR",,"Rotwein - Neuseeland - Wairau Valley","Weinkeller / Rotwein / Neuseeland Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cloudy-bay-pino-noir_750.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cloudy-bay-pino-noir_750.jpg","Cloudy Bay","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[4rb3edc2f50fca8a9a11a84d1e1bed1b]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"946876cadcd234ecaea8b8f313820c7e","0028190000826","Cloudy Bay Chardonnay 2008","24.99","EUR",,"Weißwein - Neuseeland - Marlborough","Weinkeller / Weißwein / Neuseeland Weißwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cloudy-bay-chardonnay_750.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cloudy-bay-chardonnay_750.jpg","Cloudy Bay","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[4rbd467c1c8499578887ee3e3d234fd3]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"2082d0a8e24df4ceda83ed23fa7e3e07","0028190000827","Cloudy Bay Chardonnay 2007","24.99","EUR",,"Weißwein - Neuseeland - Marlborough","Weinkeller / Weißwein / Neuseeland Weißwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cloudy-bay-chardonnay_750.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cloudy-bay-chardonnay_750.jpg","Cloudy Bay","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[l2m4522b873fe9e04dc94973511af4f2]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"25be0fa4ffcc999b848c1276e27f97a9","0028190000960","Glenmorangie The Astar - Single Malt Scotch Whisky","61.99","EUR",,"Schottland - Highlands. 100 Proof. Non chill filtered.","Whisky / Alter / 0 - 10 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/yORxjWgLmLZ9xtEJmn8b78-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/yORxjWgLmLZ9xtEJmn8b78-30.jpg","Glenmorangie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[kXEg6dPRfLZ9xtEJmn8b78-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"2f88ec95e30c1885d40cd14ee37cc54b","0028190001003","Davidoff Cognac Extra","150.00","EUR",,"Davidoff Extra ist eine einzigartige Komposition aus alten Bränden der besten Lagen des Cognacgebietes, die mehrere Jahrzehnte in Eichenfässern aus dem Limousin zur Vollkommenheit reifen.","Spirituosen / Dunkle Spirituosen / Cognac",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/dav_extra_gepa_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/dav_extra_gepa_600_z1.jpg","Davidoff","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[XlGcECqHzi9lD1lGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"4c6a02d9fbf71a9fc3e50b18a886fa6d","0028190001041","Veuve Clicquot Champagner Brut 3 ltr","350.00","EUR",,"in einer Holzkiste. Der berühmteste unter den Champagner aus den Kellern von Veuve Clicquot Ponsardin. Eine ausgewogene Cuvée, abgerundet mit einem feinen und lebhaften Charakter.","Weinkeller / Sonderaktionen / Restposten Wein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_grossflasche_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_grossflasche_750_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[AtPXJFLo3D6wUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"5a5cf4e3fbc13c71c50e4e075e76dd64","0028190001058","Veuve Clicquot Champagner Brut 6 ltr","720.00","EUR",,"in einer Holzkiste. Der berühmteste unter den Champagner aus den Kellern von Veuve Clicquot Ponsardin. Eine ausgewogene Cuvée, abgerundet mit einem feinen und lebhaften Charakter.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_grossflasche_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_grossflasche_750_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[fv1jfEaWhD6wUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"bdd7b4439d57003db074e0d021c792f5","0028190001065","Veuve Clicquot Champagner Brut 9 ltr","1097.00","EUR",,"in einer Holzkiste. Der berühmteste unter den Champagner aus den Kellern von Veuve Clicquot Ponsardin. Eine ausgewogene Cuvée, abgerundet mit einem feinen und lebhaften Charakter.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_grossflasche_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_grossflasche_750_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[yfxJkn0wkD6wUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b86e56018363a80fa0912751789f4168","0028190001072","Veuve Clicquot Champagner Brut 12 ltr","1650.00","EUR",,"in einer Holzkiste. Der berühmteste unter den Champagner aus den Kellern von Veuve Clicquot Ponsardin. Eine ausgewogene Cuvée, abgerundet mit einem feinen und lebhaften Charakter.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_grossflasche_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_grossflasche_750_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[iIW7zJcGmD6wUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"bb229cd49fabae8a03bd30694f2fbda1","0028190001089","Veuve Clicquot Champagner Brut 15 ltr","2195.00","EUR",,"in einer Holzkiste. Der berühmteste unter den Champagner aus den Kellern von Veuve Clicquot Ponsardin. Eine ausgewogene Cuvée, abgerundet mit einem feinen und lebhaften Charakter.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/brut_grossflasche_750_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/brut_grossflasche_750_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[6xcLd7ThrD6wUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b2d1a13e4836fd4c3c10f8049e7d3169","0028190001096","Dom Perignon Champagner Rosé Vintage JG 1998","335.00","EUR",,"Dom Pérignon Rosé ist das Juwel von Dom Pérignon. Er wird nur in außergewöhnlichen Jahren hergestellt und reift mindestens 8 Jahre in den Kellern bis er seine ganze Ausdruckskraft entfaltet.","Champagner / Sekt / Champagner / Dom Pérignon",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/y12mANXRMpSsBSyJmn8b78-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/y12mANXRMpSsBSyJmn8b78-30.jpg","Dom Perignon","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[9dh58uT8MoSsBSyJmn8b78-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"3e81747e9e0a9ce767f970cdd7bc9826","0028190001119","Veuve Clicquot Champagner La Grande Dame JG 1998","145.00","EUR",,"Die Kellermeister von Veuve Clicquot schufen eine ganz besondere Cuvée: Nur in den besten Erntejahren des Jahrhunderts entsteht dieser Champagner.","Champagner / Sekt / Champagner / Veuve Clicquot",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/lgd_brut1998gepa_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/lgd_brut1998gepa_600_z1.jpg","Veuve Clicquot","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[T2vbouDyl97wUfeGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"f2c153fb831222920f9b7df517bef56e","0028190001126","Krug Champagner Grande Cuvée","169.00","EUR",,"Cuvée Champagner erster Klasse. Es ist das Flüchtigste und es ist das Kostbarste im Leben: der glückliche Augenblick. Und die Elixiere des Augenblicks heißen            Champagne Krug.","Champagner / Sekt / Champagner / Krug Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/6leTpLJ8oUo8rkjGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/6leTpLJ8oUo8rkjGWBzBEd-30.jpg","Krug","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[zY6OCraK4BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"34c67f689997ee7dd53cc6de7978c381","0028190001140","Cloudy Bay Sauvignon Blanc Weißwein JG 2011","20.99","EUR",,"Weißwein - Neuseeland - Malborough.  91 Punkte, Wine Spectator (Jahrgang 2008). Dieser Wein genießt eine Geltung als vollkommener Ausdruck der Kultregion Marlborough. Enthält Sulfite.","Weinkeller / Sonderaktionen / Premiumweine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cb_sauvignonblanc_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cb_sauvignonblanc_600_z1.jpg","Cloudy Bay","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[6uv4a8d548d28c908.61070529]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"8678bd0c7fd6709e3d41230c0aa50897","0028190001164","Terrazas de los Andes Malbec Reserva 2008","16.99","EUR",,"Rotwein - Argentinien - Malbec. 6 mal 90+ Punkte, 8 mal 88-89 Punkte, Wine Spectator und Wine Enthusiast für die letzten zwei Jahrgänge. Wine Spectator SAMRT BUYS, zwei Jahre in Folge Wine Spectator Top 100 Wein.","Weinkeller / Sonderaktionen / Premiumweine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/tz_reservamalbec_500_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/tz_reservamalbec_500_z1.jpg","Terrazas de los Andes","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[6uv4a8d4f74de7d18.70218571]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"09426a73cbe6695deda98c1f3a399e1f","0028190001171","Terrazas de los Andes Reserva Cabernet Sauvignon 2007","16.99","EUR",,"Rotwein - Argentinien. Dieser Cabernet offenbart schon im Bouquet seine markante, einschlägige Aromatik: Pflaume, schwarze Johannisbeere und Sauerkirsche mit Gewürznoten, Trockenfrüchten und Zedernholz.","Weinkeller / Sonderaktionen / Premiumweine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/tz_reservacabernetsauvign_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/tz_reservacabernetsauvign_z1.jpg","Terrazas de los Andes","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[2t84d6d0e84c70aa0.16251390]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"f09d92ad27ed017cacfb8bbfadbe009c","0028190001256","Glenmorangie The Lasanta Sherry Cask Extra Matured","35.99","EUR",,"Highland Single Malt Scotch Whisky. Elegant und körperreich wird er seiner gälischen Bedeutung, Wärme und Leidenschaft, vollkommen gerecht.","Whisky / Single Malt Whisky / Highland",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/gn_lasanta_600_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/gn_lasanta_600_z1.jpg","Glenmorangie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[J72j5PDFd03jvdlGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"ad100e395eb694e0b4319a5d61c1870c","0028190001263","Glenmorangie The Quinta Ruban Port Cask","35.99","EUR",,"Highland Single Malt Scotch Whisky. Jim Murray's 2008er Whisky Bible: 92 Punkte","Spirituosen / Whisky / Alter",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/quintarubanportcask.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/quintarubanportcask.png","Glenmorangie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[WBU1HuwZf03jvdlGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b62dc1cb6ce16bd0e0e83f71cb870864","0028190001274","Glenmorangie The Nectar D'Or Sauternes Cask","39.99","EUR",,"Highland Single Malt Scotch Whisky. Jim Murray's 2008er Whisky Bible: 94 Punkte","Spirituosen / Whisky / Alter",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/RJ0zLKgIf13jvdlGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/RJ0zLKgIf13jvdlGWBzBEd-30.jpg","Glenmorangie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[YQu50CxDj03jvdlGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"b37cc7510a228f11b7fc88d08d9dadc5","0028190002044","Glenmorangie 18 Jahre Single Malt Whisky","74.99","EUR",,"Highland Single Malt Scotch Whisky. Jim Murray's 2008er Whisky Bible: 85 Punkte. Mit Farbstoff.","Whisky / Alter / 11 - 20 Jahre",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/vkABaJGNEXtmFWmGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/vkABaJGNEXtmFWmGWBzBEd-30.jpg","Glenmorangie","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[Qm4Pd78I1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"272fef3ee37eec971d0062eab7dd887b","0028459000116","Paternina Banda Azul Crianza DOC Rotwein JG 2007","6.49","EUR",,"Rotwein - Spanien - Rioja","Weinkeller / Rotwein / Spanien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/FYbfVivmWPT1UWdGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/FYbfVivmWPT1UWdGWBzBEd-30.jpg","Paternina","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[JAJcv1oN1BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"230a2012ab2df22a93795bd6a0097bb4","0028633000116","La Distilleria Berta Grappa Roccanivo JG 2004","89.95","EUR",,"Grappa aus Barbera d'Asti Trauben. Einer der drei Grappen von Berta - superb - in einer Holzkiste.","Spirituosen / Dunkle Spirituosen / Grappa",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/berta-roccanivo-2013.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/berta-roccanivo-2013.jpg","La Distilleria Berta","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[SduPVHfw4BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
