"ArtNumber";"Title";"Description_Short";"DisplayPrice";"Img_url";"Deeplink1";"ProductCategoryID";"ProductCategoryName"
"9147.26";"Kennenlern-Paket 6 Rotweine 2012 (6 x 1 Fl. = 6 Fl. Wein + Korkenzieher Pullparrot), Bio";"Entdecken Sie 6 unserer beliebtesten Bioweine aus den wichtigsten Weinländern Europas. Die Weine überzeugen durch ein ausgezeichnetes Preis-Leistungsverhältnis. Mit diesem Probierpaket profitieren Sie zusätzlich von unserem Kennenlern-Rabatt und dem beigelegten Profikorkenzieher Pullparrot. Nur ein Paket pro Haushalt. Danke für Ihr Verständnis.";"31.10 EUR ";"http://www.delinat.com/flaschen/160wp/9147.26.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.26.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.26&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.32";"Kennenlern-Paket 12 Rotweine 2012 12 x 1 Fl. = 12 Fl. Wein + Korkenzieherset Pullparrot, Bio";"Entdecken Sie 12 der beliebtesten Delinat-Weine aus den wichtigsten Weinländern Europas! Die Weine überzeugen durch ein ausgezeichnetes Preis-Leistungsverhältnis. Als Geschenk erhalten Sie einen Profi-Korkenzieherset Pullparrot mit Ni-Gota-Einschenkhilfe. Zusätzlich profitieren Sie von unserem Kennenlern-Rabatt.";"69.10 EUR ";"http://www.delinat.com/flaschen/160wp/9147.32.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.32.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.32&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.56";"Kennenlern-Paket 6 Rotweine 2012 mit 4 Spiegelau-Gläsern (6 x 1 Fl. = 6 Fl. Wein + 4 Gläser), Bio";"Entdecken Sie 6 der beliebtesten Delinat-Weine aus den wichtigsten Weinländern Europas! Die Weine überzeugen durch ein ausgezeichnetes Preis-Leistungs-Verhältnis. Zusätzlich im Paket enthalten: 4 formschöne Delinat-Universalgläser von Spiegelau. Mit diesem Probierpaket profitieren Sie von unserem Kennenlern-Rabatt. Nur ein Paket pro Haushalt. Danke für Ihr Verständnis.";"33.10 EUR ";"http://www.delinat.com/flaschen/160wp/9147.56.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.56.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.56&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.59";"Kennenlern-Paket 6 Rotweine 2012 mit 4 Spiegelau-Gläsern (6 x 1 Fl. = 6 Fl. Wein + 4 Gläser), Bio";"Entdecken Sie 6 der beliebtesten Delinat-Weine aus den wichtigsten Weinländern Europas! Die Weine überzeugen durch ein ausgezeichnetes Preis-Leistungs-Verhältnis. Zusätzlich im Paket enthalten: 4 formschöne Delinat-Universalgläser von Spiegelau. Mit diesem Probierpaket profitieren Sie von unserem Kennenlern-Rabatt. Nur ein Paket pro Haushalt. Danke für Ihr Verständnis.";"45.00 EUR ";"http://www.delinat.com/flaschen/160wp/9147.59.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.59.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.59&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.73";"Pasión-Entdeckerpaket mit 4 Spiegelau-Gläsern (6 Fl. Wein + Buch + 4 Delinat-Universalgläser), Bio";"Für leidenschaftliche Geniesser: Entdecken Sie Pasión Delinat. Als Geschenk zum Wein gibt es dieses Tapas-Kochbuch. Das Pasión-Entdeckerpaket wird portofrei zugestellt. Zusätzlich im Paket enthalten: 4 formschöne Delinat-Universalgläser von Spiegelau. Mit diesem Probierpaket profitieren Sie von unserem Kennenlern-Rabatt. Nur ein Paket pro Haushalt. Danke für Ihr Verständnis.";"49.00 EUR ";"http://www.delinat.com/flaschen/160wp/9147.73.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.73.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.73&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.75";"fairkehr-Paket Vinya Laia + Canta Rasim (2 x 6er-Karton = 12 Fl. Wein), Bio";"Spezial-Angebot von Delinat für Leserinnen und Leser von fairkehr: Zwei Goldmedaillen-Gewinner. Für Sie mit 50% Rabatt. Bitte haben Sie Verständnis, dass wir pro Haushalt nur ein «fairkehr-Paket» bestehend aus 6 Fl. Vinya Laia und 6 Fl. Canta Rasim liefern. Keine Weinlieferung an Personen unter 18 Jahren. Angebot gilt solange Vorrat.";"58.20 EUR ";"http://www.delinat.com/flaschen/160wp/9147.75.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.75.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.75&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.85";"Rotweinpaket Rioja WeinLese Nr. 28 (4 + 1 Fl. Wein = 5 Fl. Wein + 1 Fl. Olivenöl), Bio";"Ein verlockendes Spezialpaket aus der Rioja mit den besten Weinen von Osoti und eine Flasche hochwertiges, hofeigenes Olivenöl. Eine spannende Reportage zu diesem Weingut gibt es in der WeinLese 28.";"80.30 EUR ";"http://www.delinat.com/flaschen/160wp/9147.85.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.85.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.85&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.90";"Weinpaket Deutschland WeinLese Nr. 29 (4 x 3 Fl. = 12 Fl. Wein), Bio";"Die WeinLese 29 nimmt Sie mit auf Wein- und Genusstouren zu den Delinat-Winzern in der Mosel, in Rheinhessen, der Pfalz und in Baden. Die Winzer haben dieses exklusive Paket mit ihren Lieblingsweinen bestückt.";"114.60 EUR ";"http://www.delinat.com/flaschen/160wp/9147.90.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.90.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.90&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9148.00";"Spirituosenpaket ´´4 Digestifs´´ (4 x 1 Fl. = 4 Fl. Spirituosen), Bio";"Wenn der Gastgeber am Ende eines guten Essens seine mit Cognac, Brandy, Grappa und andern Edelbränden bestückte Hausbar öffnet, können Liebhaber von edlen Spirituosen selten widerstehen. In diesem Paket finden Sie vier edle Destillate, die mit handwerklichem Geschick und viel Gespür gebrannt wurden. Gemeinsam ist allen, dass sie aus langsam gereiften Bio-Trauben erzeugt wurden.";"125.00 EUR ";"http://www.delinat.com/flaschen/160wp/9148.00.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9148.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9148.00&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9148.10";"Kennenlern-Paket 6 Rotweine 2012 mit 4 Spiegelau-Gläsern (6 x 1 Fl. = 6 Fl. Wein + 4 Gläser), Bio";"Entdecken Sie 6 der beliebtesten Delinat-Weine aus den wichtigsten Weinländern Europas! Die Weine überzeugen durch ein ausgezeichnetes Preis-Leistungs-Verhältnis. Zusätzlich im Paket enthalten: 4 formschöne Delinat-Universalgläser von Spiegelau. Mit diesem Probierpaket profitieren Sie von unserem Kennenlern-Rabatt. Nur ein Paket pro Haushalt. Danke für Ihr Verständnis.";"34.00 EUR ";"http://www.delinat.com/flaschen/160wp/9148.10.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9148.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9148.10&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9455.15";"Honigpaket Die Milden 4 x 1 kg = 4 kg Honig, Bio";"Die Honigsorten in diesem Paket sind besonders mild im Geschmack. Geniessen Sie Spezialitäten wie Akazienhonig, Orangenblütenhonig, Luzernenblütenhonig und Rosmarinhonig.";"73.00 EUR ";"http://www.delinat.com/flaschen/160wp/9455.15.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9455.15.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9455.15&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9460.16";"Honigpaket Die Würzigen 4 x 1 kg = 4 kg Honig, Bio";"Ein Energiepaket mit besonders aromatischen Honigen: Korianderhonig, Eukalyptushonig, Honigtau/Melata und Wildblumenhonig.";"73.00 EUR ";"http://www.delinat.com/flaschen/160wp/9460.16.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9460.16.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9460.16&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9460.17";"Honigpaket dunkle Sortenhonige 4 x 1 kg = 4 kg Honig, Bio";"Ein verführerisches Paket mit eher kräftigen, dunklen Sortenhonigen von Edelkastanien, Lavendel, Koriander und Honigtau/Melata.";"79.00 EUR ";"http://www.delinat.com/flaschen/160wp/9460.17.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9460.17.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9460.17&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9470.13";"Honigpaket Sortenhonig 4 x 1 kg = 4 kg Honig, Bio";"Sortenhonig stammt zu 50 Prozent oder mehr von einer Pflanze. Dieses Paket enthält je ein Glas Süsskleehonig, Orangenblütenhonig, Kastanienhonig und Lavendelhonig.";"73.00 EUR ";"http://www.delinat.com/flaschen/160wp/9470.13.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9470.13.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9470.13&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9470.14";"Honigpaket bunt gemischt 4 x 1 kg = 4 kg Honig, Bio";"Dieses Paket bietet die ganze Vielfalt an Aromen. Geniessen Sie Spezialitäten wie Wildblumen-, Luzernen-, Lindenblüten- und Blütenhonig.";"67.00 EUR ";"http://www.delinat.com/flaschen/160wp/9470.14.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9470.14.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9470.14&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9691.17";"Probierpaket «4 Olivenöle» 4 x 1 Fl. Olivenöl à 50 cl (= 2 l), Bio";"Vier auserwählte Premium-Olivenöle aus Italien, Spanien und Griechenland. Ob kräftig oder mild, fruchtig oder dezent: Olivenöl ist flüssiges Gold für die kalte und warme Küche.";"58.00 EUR ";"http://www.delinat.com/flaschen/160wp/9691.17.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9691.17.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9691.17&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9693.00";"Probierpaket BioAronia mit Glühweinmischung 2 Aroniasaft + 2 Traubensaft + 1 Wein + 2 Aronia + 1 Gewürz, Bio";"Glühwein - erwärmt in der stimmungsvollen Vorweihnachtszeit Herz und Gemüt: Wir haben für Sie ein Paket mit Zutaten geschnürt, das Ihnen die Herstellung eines hausgemachten Glühweins mit oder ohne Alkohol erlaubt. Einzigartig wird dieser Glühwein durch die Zubereitung mit Aronia-Fruchtsaft.";"21.20 EUR ";"http://www.delinat.com/flaschen/160wp/9693.00.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9693.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9693.00&utm-campaign=affilinet-csv";35844571;"Probierpaket > paket > Deutschland"
"9695.00";"Probierpaket «Feinkost-Essig und Olivenöl» 2 Fl. Essig à 25 cl + 2 Fl. Öl à 50 cl (= 1,5 Liter), Bio";"Vier erlesenen Produkte in einem Paket: zwei Olivenöle der höchsten Qualitätsstufe und zwei ausgewogene, reine Weinessige. Kombiniert sind sie eine ausgezeichnete Basis für Salat- und Gemüsesaucen.";"39.90 EUR ";"http://www.delinat.com/flaschen/160wp/9695.00.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9695.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9695.00&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9698.10";"Probierpaket «Feinkost-Essig» 4 x 1 Fl. Essig à 25 cl (= 1 Liter), Bio";"Drei Essig-Stile aus drei Ländern: Rotweinessig aus der griechischen Agiorgitiko-Traube, Sherry-Essig aus der andalusischen Palmino-Traube und zwei Balsamici di Modena mit unterschiedlicher Reifestufe.";"29.00 EUR ";"http://www.delinat.com/flaschen/160wp/9698.10.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9698.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9698.10&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"2435.10";"Domaine Las Vals Notre Dame Corbières AOP 2010, Bio Wein Rotwein";"Ein Wein von unglaublicher Finesse, Vielschichtigkeit und Harmonie. Ihre Gäste werden begeistert sein.";"19.80 EUR ";"http://www.delinat.com/flaschen/450h/2435.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/2435.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=2435.10&utm-campaign=affilinet-csv";35844409;"Wein > Rotwein > Frankreich > Languedoc > Corbières"
"6731.13";"Albet i Noya Espriu Cava Brut Cava, Bio Wein Schaumwein";"Ein Cava, wie er in den Bars von Barcelona bevorzugt wird: edel wie ein Champagner. Beginnen auch Sie den Feierabend mit einem Glas Cava.";"14.50 EUR ";"http://www.delinat.com/flaschen/450h/6731.12.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/6731.13.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=6731.13&utm-campaign=affilinet-csv";35844515;"Schaumwein > Schaumwein > Spanien > Catalunya > Penedès"
"3119.09";"Cinco Encinas Tinto Roble Arlanza DO 2009, Bio Wein Rotwein";"Es läuten die Heimatglocken des Tempranillo: ein eleganter, langlebiger Wein aus der Hochebene von Kastilien und León.";"9.90 EUR ";"http://www.delinat.com/flaschen/450h/3119.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/3119.09.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=3119.09&utm-campaign=affilinet-csv";35844429;"Wein > Rotwein > Spanien > Castilla y León"
"9146.51";"Delinat Entdecker-Paket ZEIT-Weinumfrage (4 x 1 Fl. = 4 Fl. Wein + 2 x Delinat-Universalgläser), Bio";"Vier vorzügliche Weine - vier vorbildliche Biowinzer aus der Toskana, aus Südfrankreich, Spanien und Portugal: eine wunderbare Entdeckungsreise in die faszinierende Weinwelt von Delinat!";"37.50 EUR ";"http://www.delinat.com/flaschen/160wp/9146.51.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.51.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.51&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
